Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,65.57291666666667,123.32291666666667,18.301041666666666,29.360069444444445,30.490277777777777,30.359375,9.251388888888888,0.4464930555555555,15.111111111111112,2.457638888888889,9.780208333333333,0.7638888888888888,,,,26.346875,78.84722222222221,0.48125,234.70138888888889,0.0,0.0,93.84375,752.5486111111112,0.07951388888888888
2023-01-02,46.64035087719298,84.4563492063492,8.715873015873015,29.43611111111111,22.744444444444444,29.130555555555556,9.29404761904762,0.38210317460317456,14.673750000000002,1.6976190476190476,6.059920634920634,0.45158730158730165,,,,25.441666666666666,76.03174603174604,0.36269841269841274,199.15079365079367,0.0,0.0,50.63492063492063,753.0396825396825,0.052380952380952375
2023-01-03,53.74019607843137,120.65277777777777,21.601736111111112,35.08229166666667,36.219791666666666,29.171875,9.359375,0.4497222222222222,15.756597222222224,2.4743055555555555,10.635416666666666,1.0260416666666667,,,,24.919097222222224,76.07986111111111,0.45,195.14583333333334,0.0,0.0,103.02430555555556,753.2256944444445,0.06874999999999999
2023-01-04,81.33974358974359,131.21875,5.757638888888889,28.539930555555557,19.910069444444446,31.670486111111106,9.330902777777778,0.6523263888888889,17.006249999999998,2.2045138888888887,6.910763888888888,0.35381944444444446,,,,24.518402777777776,77.64583333333333,0.80625,175.80555555555554,0.041666666666666664,0.03125,73.08680555555556,752.7951388888888,0.08124999999999999
2023-01-05,114.64930555555556,187.8472222222222,4.7086805555555555,25.25208333333333,17.28159722222222,35.95763888888889,9.387152777777777,1.18375,19.570138888888888,3.002083333333333,3.9562500000000003,0.25833333333333336,,,,24.28368055555556,73.85069444444444,1.3597222222222223,164.38888888888889,0.0,0.0,85.22222222222223,753.5694444444445,0.12291666666666663
2023-01-06,132.88235294117646,220.53947368421052,6.12719298245614,30.720175438596495,21.419298245614034,34.41710526315789,9.016203703703702,1.7603703703703701,20.57982456140351,3.6833333333333336,5.311842105263158,0.2789473684210526,,,,23.178508771929824,70.50438596491227,0.6039473684210526,203.77631578947367,0.0,0.0,107.61842105263158,753.9868421052631,0.05263157894736842
2023-01-07,98.99305555555556,217.83928571428572,23.844642857142855,39.80535714285714,40.651785714285715,32.71904761904762,7.304487179487179,1.1926190476190475,24.922435897435896,4.232051282051282,13.308333333333334,1.1378205128205128,,,,23.4625,62.83333333333333,0.6678571428571428,203.2738095238095,0.0,0.0,142.58928571428572,752.5119047619047,0.09642857142857143
2023-01-08,76.93055555555556,223.02430555555554,48.621874999999996,43.994791666666664,62.97847222222222,25.46701388888889,2.777777777777778,1.3613541666666666,18.20798611111111,5.0628472222222225,31.697222222222223,2.161111111111111,,,,21.184375,60.70486111111111,0.5097222222222222,240.3159722222222,0.0,0.0,124.7986111111111,752.4826388888888,0.03194444444444445
2023-01-09,75.3409090909091,207.25694444444446,44.15902777777777,44.71215277777778,59.73333333333333,27.836458333333336,9.658333333333333,1.224236111111111,20.260416666666668,4.675347222222222,21.21423611111111,1.8885416666666668,,,,21.093055555555555,63.822916666666664,0.4614583333333333,215.0277777777778,0.0,0.0,122.11458333333333,752.8298611111112,0.04236111111111112
2023-01-10,86.8611111111111,234.08680555555554,58.295138888888886,50.140625,74.11736111111111,27.556597222222223,4.280797101449275,1.433263888888889,19.81736111111111,5.606944444444444,27.47326388888889,2.201388888888889,,,,21.756597222222222,67.20833333333333,0.5055555555555555,207.48958333333334,0.0,0.0,120.15277777777777,752.3159722222222,0.040625
