Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-05-07 00:00:00,11.55,50.17,1.63,18.18,10.79,8.08,9.02,0.11,18.27,2.54,9.54,1.26,NA,NA,NA,29.58,71.38,1.71,203.58,0.00,0.00,186.82,746.68,-0.00
2020-05-08 00:00:00,12.49,50.90,2.87,18.15,11.92,7.76,10.50,0.11,12.39,2.51,7.06,1.62,NA,NA,NA,30.22,72.81,2.29,209.84,0.00,0.00,190.97,746.26,-0.04
2020-05-09 00:00:00,9.42,39.24,1.50,12.77,7.91,7.94,7.55,0.11,12.35,1.73,8.16,0.83,NA,NA,NA,29.88,76.63,2.01,190.49,0.01,0.50,165.20,746.33,-0.04
2020-05-10 00:00:00,17.54,59.84,0.92,24.89,13.91,9.06,6.27,0.11,24.16,3.83,9.41,2.92,NA,NA,NA,28.33,71.96,1.72,211.92,0.02,1.50,161.26,746.27,-0.03
2020-05-11 00:00:00,13.74,51.04,1.69,13.85,8.55,8.44,6.18,0.11,11.87,1.68,3.67,0.73,NA,NA,NA,29.23,76.73,1.30,165.11,0.00,0.00,153.35,747.11,-0.01
2020-05-12 00:00:00,6.95,42.55,1.42,12.72,7.76,10.66,6.46,0.11,20.82,1.34,2.46,0.42,NA,NA,NA,29.55,72.27,1.34,161.51,0.00,0.00,180.23,746.38,-0.01
2020-05-13 00:00:00,9.06,50.24,2.19,14.21,9.29,11.06,6.86,0.11,14.43,2.26,6.14,0.78,NA,NA,NA,29.24,70.76,1.61,183.79,0.00,0.00,193.90,746.13,-0.01
2020-05-14 00:00:00,12.47,45.86,3.14,11.99,8.69,11.94,7.90,0.11,15.72,1.84,7.91,0.63,NA,NA,NA,29.90,73.12,1.43,176.38,0.00,0.00,201.83,745.99,0.02
2020-05-15 00:00:00,11.47,40.84,3.42,11.25,8.57,11.90,10.06,0.11,18.40,1.72,6.13,0.94,NA,NA,NA,30.25,73.35,1.48,152.22,0.00,0.00,193.08,744.90,0.05
2020-05-16 00:00:00,2.00,18.49,1.37,10.56,6.27,9.03,9.35,0.11,20.33,0.75,1.89,0.43,NA,NA,NA,31.64,70.58,1.88,126.75,0.00,0.00,225.54,744.05,0.06
2020-05-17 00:00:00,5.61,18.60,1.10,12.21,7.06,7.24,8.53,0.11,17.18,0.84,6.29,0.29,NA,NA,NA,30.49,71.37,1.79,131.89,0.00,0.00,184.12,743.07,0.07
2020-05-18 00:00:00,11.42,37.75,1.55,18.39,10.78,6.71,7.97,0.11,18.47,1.51,8.54,0.87,NA,NA,NA,30.88,64.90,2.15,191.89,0.00,0.00,81.04,740.67,0.08
2020-05-19 00:00:00,29.86,84.29,2.58,31.55,18.44,7.66,11.33,0.11,24.49,2.27,6.14,1.41,NA,NA,NA,32.99,52.93,2.69,271.87,0.00,0.00,36.63,737.87,0.07
2020-05-20 00:00:00,66.29,204.30,14.77,60.57,42.23,11.73,8.23,0.11,39.12,5.71,17.51,3.19,NA,NA,NA,34.30,55.77,1.35,230.43,0.00,0.00,125.39,738.31,-0.01
2020-05-21 00:00:00,44.51,149.24,3.23,47.78,27.22,13.21,11.69,0.11,33.37,3.04,9.57,0.98,NA,NA,NA,33.03,66.81,2.68,206.23,0.00,0.00,170.66,739.93,-0.04
2020-05-22 00:00:00,22.50,85.52,4.21,38.22,22.87,17.26,6.38,0.11,32.42,1.43,3.34,0.68,NA,NA,NA,31.74,77.01,2.35,199.48,0.00,0.00,180.92,741.19,-0.06
2020-05-23 00:00:00,15.95,82.12,2.89,23.41,13.63,13.12,8.17,0.11,36.46,2.61,2.95,0.72,NA,NA,NA,31.44,75.46,2.91,182.32,0.00,0.00,172.99,743.01,-0.06
2020-05-24 00:00:00,11.46,72.46,1.48,21.27,12.21,10.00,9.48,0.11,26.78,2.54,2.93,0.68,NA,NA,NA,31.24,74.24,2.88,191.34,0.00,0.00,143.76,744.40,-0.05
2020-05-25 00:00:00,17.49,72.65,2.30,19.91,12.35,10.53,7.14,0.11,24.99,1.79,3.17,0.61,NA,NA,NA,31.08,74.86,3.24,193.18,0.00,0.00,140.78,744.99,-0.07
2020-05-26 00:00:00,13.25,69.94,1.88,20.34,12.05,9.42,9.35,0.11,23.57,2.72,4.67,0.86,NA,NA,NA,30.86,74.04,3.27,191.56,0.00,0.00,157.87,745.00,-0.06
2020-05-27 00:00:00,27.85,117.15,1.68,20.13,11.87,8.43,8.47,0.59,28.57,2.78,3.41,0.90,NA,NA,NA,31.51,70.94,3.30,194.27,0.00,0.00,175.69,743.66,-0.06
2020-05-28 00:00:00,25.47,100.55,1.69,20.07,11.81,8.47,8.18,0.66,23.77,2.22,3.57,0.86,NA,NA,NA,31.17,75.60,3.47,196.14,0.00,0.00,147.07,742.91,-0.06
2020-05-29 00:00:00,17.73,63.08,3.43,27.23,15.73,10.74,8.81,0.61,23.28,1.95,4.61,1.27,NA,NA,NA,30.65,77.19,2.25,185.05,0.02,1.50,174.05,743.53,-0.03
2020-05-30 00:00:00,28.85,86.28,7.16,50.22,29.92,9.66,16.45,0.84,13.76,3.45,10.38,1.97,NA,NA,NA,28.91,77.79,1.06,221.92,0.00,0.00,57.05,743.77,0.00
2020-05-31 00:00:00,21.07,87.22,2.73,25.17,15.12,10.50,5.48,0.54,17.85,1.99,4.61,0.89,NA,NA,NA,30.95,76.82,1.86,186.08,0.00,0.00,172.78,746.74,-0.03
2020-06-01 00:00:00,15.32,77.80,2.54,20.56,12.29,8.41,5.82,0.50,26.85,2.40,5.06,0.84,NA,NA,NA,30.67,75.89,2.33,183.64,0.00,0.00,152.82,747.04,-0.03
2020-06-02 00:00:00,10.35,47.53,4.02,21.62,14.14,9.02,9.24,0.49,20.72,1.62,3.80,0.84,NA,NA,NA,30.95,75.26,2.10,185.11,0.01,0.50,187.54,745.44,-0.03
2020-06-03 00:00:00,18.93,99.28,5.43,29.22,19.57,9.48,6.68,0.58,25.57,2.48,7.38,1.16,NA,NA,NA,31.01,73.16,1.75,191.53,0.00,0.00,173.23,744.26,-0.03
2020-06-04 00:00:00,20.32,81.16,4.32,36.32,22.50,8.75,7.53,0.73,25.51,3.29,8.30,1.64,NA,NA,NA,28.67,77.30,1.45,218.87,0.04,3.50,99.69,744.03,-0.01
2020-06-05 00:00:00,29.23,105.03,2.79,44.77,24.70,9.89,12.06,0.82,23.26,4.03,17.32,1.52,NA,NA,NA,28.43,80.57,1.32,226.03,0.00,0.00,71.69,743.74,-0.02
2020-06-06 00:00:00,20.09,72.73,4.01,39.79,23.41,8.18,6.94,0.62,28.58,2.58,11.23,1.51,NA,NA,NA,29.98,74.74,2.25,210.43,0.03,3.00,156.63,742.73,-0.03
2020-06-07 00:00:00,28.13,98.99,3.14,35.29,20.43,9.82,5.73,0.57,32.78,3.04,10.90,1.13,NA,NA,NA,30.19,75.39,1.63,183.34,0.00,0.00,102.18,742.03,-0.03
2020-06-08 00:00:00,31.01,124.41,7.36,41.96,27.45,9.33,7.07,0.63,36.81,3.39,9.41,1.76,NA,NA,NA,29.88,72.66,1.66,182.41,0.13,12.50,126.63,741.68,-0.00
2020-06-09 00:00:00,33.04,87.33,5.02,50.41,30.54,9.83,5.09,0.89,34.16,4.11,9.45,2.52,NA,NA,NA,28.14,76.68,1.20,200.20,0.04,3.50,131.36,741.54,-0.01
2020-06-10 00:00:00,31.58,76.62,5.01,44.28,26.80,8.98,6.09,0.68,36.02,3.00,7.78,2.07,NA,NA,NA,27.63,78.29,1.42,183.37,0.17,14.50,115.44,740.54,0.02
2020-06-11 00:00:00,38.03,103.35,11.97,53.08,37.64,8.97,5.47,0.71,25.40,5.44,11.30,3.42,NA,NA,NA,24.85,83.49,1.11,211.25,0.05,3.50,80.09,739.26,0.00
2020-06-12 00:00:00,37.60,74.18,12.51,53.57,36.73,9.88,5.33,0.99,17.56,4.80,19.65,2.87,NA,NA,NA,24.77,86.20,0.74,243.62,0.13,9.50,32.23,738.35,-0.00
2020-06-13 00:00:00,23.15,88.20,3.93,39.08,22.98,8.87,11.17,0.67,27.99,3.16,8.25,1.30,NA,NA,NA,29.34,74.05,2.25,215.16,0.00,0.00,175.01,739.39,-0.05
2020-06-14 00:00:00,21.38,84.37,2.96,33.72,19.91,9.76,9.82,0.60,30.70,2.24,5.85,0.97,NA,NA,NA,30.07,74.76,2.57,205.65,0.00,0.00,140.66,740.81,-0.05
2020-06-15 00:00:00,25.98,101.95,4.06,38.90,23.64,9.10,8.02,0.69,28.25,3.21,6.31,1.54,NA,NA,NA,30.47,74.82,2.48,209.73,0.00,0.00,126.26,740.32,-0.05
2020-06-16 00:00:00,22.33,84.64,6.54,40.17,26.48,8.57,10.69,0.62,21.45,3.80,6.43,1.71,NA,NA,NA,27.39,78.86,2.66,219.09,0.08,6.50,69.03,740.31,-0.04
2020-06-17 00:00:00,16.98,71.46,6.00,35.51,23.47,6.76,11.01,0.53,26.59,2.93,7.16,1.41,NA,NA,NA,27.72,78.60,2.98,207.34,0.03,3.00,108.08,740.85,-0.06
2020-06-18 00:00:00,20.36,88.07,5.00,42.38,26.48,3.28,11.16,0.67,27.55,4.40,7.75,1.70,NA,NA,NA,28.87,74.29,2.68,220.56,0.00,0.00,89.74,741.86,-0.04
2020-06-19 00:00:00,13.77,65.07,6.86,40.82,26.81,7.59,13.47,0.86,26.41,2.64,9.29,1.46,NA,NA,NA,30.28,69.65,2.75,237.60,0.00,0.00,109.71,741.27,-0.02
2020-06-20 00:00:00,26.92,86.84,4.30,37.58,22.79,15.17,12.30,0.76,43.20,3.30,12.40,1.99,NA,NA,NA,31.01,70.63,2.03,197.16,0.00,0.00,122.52,740.91,0.01
2020-06-21 00:00:00,27.61,95.65,7.76,41.63,27.30,13.58,11.38,0.70,35.57,3.28,10.65,1.61,NA,NA,NA,29.09,72.57,1.47,224.01,0.00,0.00,52.21,740.24,0.00
2020-06-22 00:00:00,33.03,108.24,5.10,42.59,26.63,13.71,13.82,0.73,36.13,3.95,10.28,2.33,NA,NA,NA,31.96,66.55,2.37,227.44,0.00,0.00,164.80,739.38,-0.02
2020-06-23 00:00:00,25.22,85.47,3.00,34.95,20.38,13.46,12.27,0.54,42.98,3.21,12.14,1.30,NA,NA,NA,30.75,71.64,2.60,200.49,0.00,0.00,181.39,742.13,-0.02
2020-06-24 00:00:00,32.43,84.94,1.30,22.55,12.61,14.15,9.74,0.53,35.97,2.59,3.04,1.56,NA,NA,NA,29.96,78.81,2.66,159.49,0.00,0.00,167.35,743.50,-0.04
2020-06-25 00:00:00,13.22,58.00,2.78,22.10,13.54,12.10,8.76,0.41,29.52,1.29,5.77,0.91,NA,NA,NA,29.86,75.67,1.88,172.63,0.00,0.00,183.33,743.43,-0.01
2020-06-26 00:00:00,7.92,32.55,6.13,23.29,17.38,11.00,6.66,0.44,19.79,1.45,5.26,1.48,NA,NA,NA,29.67,75.43,1.87,191.27,0.00,0.00,162.65,742.91,-0.02
2020-06-27 00:00:00,16.42,54.86,8.28,25.49,19.95,12.19,8.11,0.48,23.04,2.26,12.44,0.73,NA,NA,NA,29.63,75.29,2.67,200.59,0.00,0.00,180.06,742.60,-0.04
2020-06-28 00:00:00,24.63,71.98,3.77,26.25,16.73,11.44,12.80,0.51,30.71,0.71,2.13,0.37,NA,NA,NA,29.90,75.07,2.61,194.28,0.00,0.00,141.76,742.19,-0.05
2020-06-29 00:00:00,22.73,64.89,4.08,29.03,18.06,10.21,8.56,0.45,31.92,0.00,0.00,0.00,NA,NA,NA,29.82,76.78,2.20,194.91,0.01,0.50,140.64,741.80,-0.03
2020-06-30 00:00:00,15.99,49.83,4.25,29.91,19.13,9.93,9.21,0.52,28.49,0.00,0.00,0.00,NA,NA,NA,29.89,75.63,1.86,202.29,0.03,2.50,170.08,741.89,-0.00
2020-07-01 00:00:00,22.08,64.53,5.11,32.96,21.39,6.52,7.28,0.58,30.11,NA,NA,NA,NA,NA,NA,27.80,77.14,2.37,218.18,0.01,1.00,130.88,742.11,-0.01
2020-07-02 00:00:00,20.92,57.42,4.70,35.51,22.57,5.60,9.05,0.61,27.94,3.60,19.56,2.40,NA,NA,NA,26.54,77.57,2.15,237.10,0.09,8.00,99.22,740.80,-0.02
2020-07-03 00:00:00,24.66,74.00,4.86,37.25,23.14,5.36,7.25,0.59,34.96,1.17,5.83,3.55,NA,NA,NA,27.45,78.52,1.94,228.56,0.00,0.00,101.33,740.12,-0.00
2020-07-04 00:00:00,26.94,68.72,9.32,41.16,29.38,5.83,8.54,0.71,15.12,2.05,1.92,1.24,NA,NA,NA,25.38,81.44,2.28,242.40,0.02,1.50,42.89,740.30,-0.00
2020-07-05 00:00:00,20.72,55.11,8.42,36.38,26.20,4.52,7.30,0.56,17.69,1.38,1.29,0.84,NA,NA,NA,25.23,80.69,2.98,234.92,0.05,4.50,79.13,739.82,-0.01
2020-07-06 00:00:00,31.00,81.55,11.65,38.40,29.90,4.81,8.94,0.79,16.89,1.93,1.79,1.16,NA,NA,NA,24.47,82.27,2.54,235.09,0.05,4.50,40.68,740.47,-0.01
2020-07-07 00:00:00,34.51,126.98,6.78,36.62,24.71,4.72,8.01,0.65,25.88,1.60,1.49,0.97,NA,NA,NA,28.74,77.04,2.79,204.08,0.00,0.00,133.96,743.27,-0.04
2020-07-08 00:00:00,31.18,99.96,3.37,32.63,19.81,5.36,9.37,0.64,28.20,1.40,1.46,0.75,NA,NA,NA,28.86,77.96,2.38,189.57,0.00,0.00,129.86,744.05,-0.03
2020-07-09 00:00:00,23.29,78.67,4.91,35.94,22.89,5.91,7.48,0.65,26.97,1.08,1.52,0.37,NA,NA,NA,29.58,75.42,2.49,202.96,0.01,0.50,153.84,742.52,-0.02
2020-07-10 00:00:00,25.38,90.08,4.15,44.37,26.94,5.54,8.81,0.57,24.76,1.67,2.33,0.57,NA,NA,NA,29.82,73.19,2.91,208.04,0.00,0.00,184.98,742.68,-0.04
2020-07-11 00:00:00,31.46,104.47,5.27,46.22,28.71,6.82,11.09,0.70,30.54,1.15,1.61,0.39,NA,NA,NA,30.10,72.71,2.46,222.40,0.00,0.00,163.69,742.48,-0.02
2020-07-12 00:00:00,26.02,80.50,5.06,42.30,26.34,6.07,7.87,0.59,28.43,0.99,1.37,0.33,NA,NA,NA,28.40,76.20,2.63,222.99,0.04,3.50,132.05,742.69,-0.02
2020-07-13 00:00:00,27.02,77.34,15.50,48.05,37.19,5.15,7.57,0.68,23.22,1.13,1.58,0.38,NA,NA,NA,27.55,74.66,1.91,226.96,0.20,17.00,129.21,741.74,0.00
2020-07-14 00:00:00,29.89,83.70,11.18,47.50,33.92,6.87,8.06,0.69,23.40,1.19,1.67,0.40,NA,NA,NA,25.94,80.06,2.00,222.60,0.32,28.00,103.60,741.67,-0.01
2020-07-15 00:00:00,28.04,70.31,11.37,42.76,31.99,6.64,7.05,0.72,17.41,1.24,1.73,0.42,NA,NA,NA,25.30,81.40,1.98,219.65,0.02,1.50,53.99,740.95,-0.02
2020-07-16 00:00:00,21.36,62.82,12.21,42.57,31.86,16.09,12.15,0.74,18.33,1.20,1.69,0.41,NA,NA,NA,26.69,76.89,2.95,214.94,0.00,0.00,105.59,739.90,-0.03
2020-07-17 00:00:00,24.48,70.58,12.03,42.07,32.16,8.43,6.31,0.88,20.50,1.53,2.14,0.53,NA,NA,NA,26.79,79.21,2.19,218.12,0.00,0.00,69.96,741.88,-0.02
2020-07-18 00:00:00,19.41,61.97,4.78,32.38,20.86,6.95,6.71,0.56,27.40,0.93,1.30,0.33,NA,NA,NA,29.03,76.47,2.35,198.69,0.00,0.00,189.80,743.38,-0.05
2020-07-19 00:00:00,25.99,86.09,4.17,34.21,21.22,7.20,9.24,0.66,26.79,1.11,1.56,0.38,NA,NA,NA,29.52,74.45,2.49,206.03,0.00,0.00,184.36,743.62,-0.03
2020-07-20 00:00:00,30.73,88.76,3.89,37.04,22.38,7.84,3.66,0.73,28.91,1.23,1.72,0.42,NA,NA,NA,29.05,77.34,2.83,200.65,0.03,2.50,131.55,743.29,-0.06
2020-07-21 00:00:00,17.82,55.12,5.66,30.92,20.93,6.08,6.97,0.60,21.78,1.02,1.43,0.35,NA,NA,NA,28.62,77.56,2.93,207.05,0.07,6.50,152.06,744.32,-0.04
2020-07-22 00:00:00,18.35,66.33,11.72,34.52,27.66,6.20,10.41,0.70,21.21,1.16,1.62,0.39,NA,NA,NA,29.02,76.21,2.80,216.00,0.00,0.00,115.68,744.05,-0.03
2020-07-23 00:00:00,26.52,65.07,14.50,41.60,33.92,6.77,9.20,0.74,18.96,1.25,1.75,0.43,NA,NA,NA,27.54,78.00,2.14,237.66,0.00,0.00,61.48,743.50,-0.00
2020-07-24 00:00:00,28.57,77.30,14.68,38.97,32.52,6.77,12.22,1.63,19.29,2.68,3.75,0.92,NA,NA,NA,26.68,76.61,1.46,239.17,0.21,19.00,70.88,744.58,-0.00
2020-07-25 00:00:00,32.80,96.64,18.86,21.60,24.46,4.91,5.83,0.66,30.17,1.12,1.57,0.39,NA,NA,NA,28.50,77.11,1.47,183.70,0.00,0.00,181.75,745.57,-0.01
2020-07-26 00:00:00,21.96,57.49,3.13,20.49,12.81,5.21,7.47,0.55,34.29,0.94,1.32,0.31,NA,NA,NA,29.79,75.47,1.97,195.31,0.00,0.00,191.53,745.52,-0.02
2020-07-27 00:00:00,32.59,93.98,5.85,26.53,18.12,5.45,8.43,0.68,40.51,1.14,1.60,0.39,NA,NA,NA,30.11,73.35,1.49,211.91,0.00,0.00,156.66,744.01,0.00
2020-07-28 00:00:00,30.31,85.13,9.17,17.42,12.77,7.95,6.86,0.35,45.39,0.57,0.80,0.16,NA,NA,NA,30.10,74.86,1.20,157.19,0.03,2.50,178.87,741.88,0.02
2020-07-29 00:00:00,24.17,57.24,5.27,18.37,13.50,5.79,7.56,0.22,33.69,0.34,0.44,0.24,NA,NA,NA,28.64,76.15,1.55,159.64,0.01,0.50,181.25,742.94,0.02
2020-07-30 00:00:00,17.61,51.35,10.35,14.38,15.47,4.49,8.20,0.38,23.29,0.56,0.74,0.49,NA,NA,NA,29.43,73.93,1.54,171.75,0.01,0.50,162.31,743.08,0.02
2020-07-31 00:00:00,20.98,62.44,9.14,18.37,16.64,4.63,9.11,0.33,24.50,0.49,0.62,0.46,NA,NA,NA,29.81,73.74,2.14,199.88,0.00,0.00,177.22,742.69,-0.03
2020-08-01 00:00:00,32.26,76.18,2.13,24.47,14.72,7.01,7.32,0.43,29.97,0.65,0.84,0.50,NA,NA,NA,29.03,76.71,1.98,221.89,0.00,0.00,71.84,741.87,-0.04
2020-08-02 00:00:00,22.19,58.77,4.47,25.21,16.81,5.89,9.94,0.37,32.48,0.54,0.70,0.47,NA,NA,NA,29.47,73.07,2.03,225.19,0.00,0.00,157.91,740.66,0.00
2020-08-03 00:00:00,22.53,50.92,3.48,25.02,15.90,5.96,9.67,0.47,32.59,0.73,0.95,0.54,NA,NA,NA,29.70,71.63,2.32,239.36,0.00,0.00,102.55,738.29,-0.01
2020-08-04 00:00:00,17.67,44.26,5.04,26.18,18.02,5.01,10.40,0.40,21.83,0.60,0.78,0.36,NA,NA,NA,27.29,74.14,3.13,246.05,0.00,0.00,87.78,736.78,-0.03
2020-08-05 00:00:00,17.17,48.49,7.00,25.57,19.29,4.38,9.82,0.40,19.36,0.60,0.78,0.19,NA,NA,NA,25.43,79.04,3.59,218.23,0.02,2.00,64.61,736.36,-0.09
2020-08-06 00:00:00,21.81,76.86,3.54,22.13,14.47,4.33,9.03,0.43,26.01,0.64,0.84,0.21,NA,NA,NA,27.81,75.59,3.38,207.88,0.00,0.00,88.45,739.65,-0.10
2020-08-07 00:00:00,31.95,96.03,7.37,28.97,20.40,7.67,9.69,0.34,19.77,0.52,0.66,0.16,NA,NA,NA,28.20,79.41,2.00,220.99,0.00,0.00,39.28,741.41,-0.03
2020-08-08 00:00:00,21.94,59.15,3.48,22.63,14.42,5.03,6.20,0.32,24.87,0.48,0.61,3.67,NA,NA,NA,31.29,67.55,2.60,249.46,0.00,0.00,150.25,740.63,0.08
2020-08-09 00:00:00,28.30,77.38,6.44,23.63,17.68,4.75,13.61,0.31,28.43,0.46,0.58,0.12,NA,NA,NA,27.89,72.84,1.62,221.21,0.00,0.00,72.59,739.63,0.00
2020-08-10 00:00:00,24.51,67.56,5.39,24.70,17.52,5.25,7.10,0.30,21.12,0.43,0.55,0.13,NA,NA,NA,27.23,74.11,2.74,230.91,0.00,0.00,108.54,740.35,-0.04
2020-08-11 00:00:00,24.37,83.80,2.59,24.52,15.12,4.65,7.58,0.37,30.36,0.56,0.72,0.16,NA,NA,NA,28.51,70.61,2.95,221.76,0.00,0.00,144.87,741.13,-0.06
2020-08-12 00:00:00,24.26,51.58,4.65,23.92,16.50,5.46,9.60,0.36,20.19,0.53,0.70,0.16,NA,NA,NA,26.30,77.54,3.15,242.29,0.00,0.00,65.09,741.14,-0.00
2020-08-13 00:00:00,21.95,41.62,9.03,23.53,19.86,4.91,9.00,0.41,17.88,0.64,0.83,0.21,NA,NA,NA,23.50,84.75,2.23,246.13,0.12,11.00,47.75,739.81,-0.00
2020-08-14 00:00:00,19.30,35.61,11.84,26.57,23.75,8.74,14.31,0.27,15.94,0.40,0.49,0.11,NA,NA,NA,21.54,87.23,2.21,230.82,0.40,33.00,25.63,739.07,-0.02
2020-08-15 00:00:00,17.26,33.35,7.63,22.40,18.12,4.64,10.63,0.33,16.65,0.49,0.63,0.15,NA,NA,NA,21.01,86.19,3.58,216.92,0.07,6.50,41.76,740.46,-0.05
2020-08-16 00:00:00,17.43,50.83,6.94,23.95,18.38,4.79,13.32,0.33,19.48,0.48,0.61,0.14,NA,NA,NA,24.41,80.06,3.46,215.13,0.01,0.50,85.11,740.36,-0.03
2020-08-17 00:00:00,21.38,75.06,3.81,25.16,16.48,4.70,8.90,0.32,24.45,0.48,0.61,0.14,NA,NA,NA,26.41,76.40,3.37,210.34,0.01,0.50,116.00,740.72,-0.03
2020-08-18 00:00:00,28.91,92.58,12.90,32.47,33.82,8.04,11.37,0.34,21.93,0.51,0.65,0.15,NA,NA,NA,27.16,77.37,2.35,217.84,0.01,1.00,85.71,741.07,-0.02
2020-08-19 00:00:00,20.69,61.56,13.73,31.25,27.79,6.48,17.84,0.33,18.17,1.39,3.91,0.57,NA,NA,NA,27.04,74.92,2.48,243.84,0.01,0.50,87.10,738.97,-0.00
2020-08-20 00:00:00,18.91,61.30,11.39,27.08,23.66,5.44,13.20,0.30,17.55,2.08,3.88,0.72,NA,NA,NA,24.70,78.76,3.57,220.83,0.01,0.50,72.17,738.83,-0.02
2020-08-21 00:00:00,20.04,56.74,4.40,24.05,15.85,6.25,9.15,0.23,23.67,1.13,2.94,0.43,NA,NA,NA,26.02,77.39,3.63,211.14,0.05,4.00,102.49,742.93,-0.06
2020-08-22 00:00:00,27.05,73.49,7.18,28.54,21.02,5.90,11.49,0.29,21.57,1.98,5.07,0.55,NA,NA,NA,25.47,82.52,2.60,213.97,0.09,8.50,74.63,744.76,-0.05
2020-08-23 00:00:00,32.79,80.89,3.89,28.26,18.19,5.57,14.38,0.30,29.06,1.84,3.51,0.56,NA,NA,NA,27.67,77.44,2.92,212.98,0.00,0.00,143.69,744.46,-0.03
2020-08-24 00:00:00,34.47,89.40,10.47,34.88,27.06,5.25,10.70,0.36,26.26,2.62,6.78,1.69,NA,NA,NA,28.17,78.70,2.03,225.11,0.01,0.50,140.52,744.01,-0.02
2020-08-25 00:00:00,35.77,86.30,16.00,34.58,31.40,5.37,7.75,0.37,25.30,2.57,8.30,1.83,NA,NA,NA,27.99,78.69,1.84,230.44,0.07,6.00,94.80,744.39,-0.00
2020-08-26 00:00:00,56.83,106.97,21.84,34.88,36.30,5.92,7.57,0.41,20.11,3.56,11.74,2.27,NA,NA,NA,26.78,78.39,1.16,232.09,0.00,0.00,70.45,743.36,0.00
2020-08-27 00:00:00,NA,73.70,5.35,26.69,17.75,6.51,10.11,0.35,21.79,1.60,6.25,1.01,NA,NA,NA,27.39,75.42,2.56,237.00,0.00,0.00,110.42,742.52,-0.01
2020-08-28 00:00:00,NA,93.26,5.29,26.58,17.78,12.84,15.91,0.28,39.40,2.53,8.63,2.22,NA,NA,NA,27.68,75.85,3.10,212.18,0.00,0.00,165.83,742.39,-0.05
2020-08-29 00:00:00,NA,81.38,2.82,31.02,18.53,14.50,13.29,0.35,46.61,3.19,9.18,1.94,NA,NA,NA,28.69,76.62,2.97,204.27,0.00,0.00,173.76,743.52,-0.04
2020-08-30 00:00:00,NA,108.56,4.12,44.80,26.82,17.28,15.98,0.34,41.07,2.74,8.14,1.64,NA,NA,NA,29.46,75.76,2.34,207.15,0.00,0.00,162.91,744.45,-0.04
2020-08-31 00:00:00,NA,110.28,6.03,44.98,28.22,17.79,11.58,0.35,43.04,3.17,14.70,1.73,NA,NA,NA,29.77,77.51,1.91,207.89,0.00,0.00,150.60,744.14,0.00
2020-09-01 00:00:00,35.47,93.41,29.38,44.55,47.31,12.90,11.68,0.46,37.21,2.12,6.06,3.17,NA,NA,NA,28.14,76.23,1.41,205.87,0.14,13.00,130.33,744.05,0.00
2020-09-02 00:00:00,23.11,52.37,10.78,19.33,17.96,15.13,8.66,0.38,36.63,1.74,5.34,2.48,NA,NA,NA,26.82,78.93,1.24,173.35,0.35,30.50,113.99,744.37,0.02
2020-09-03 00:00:00,28.46,64.28,25.87,28.90,34.94,12.87,5.76,0.42,34.32,1.05,3.86,1.12,NA,NA,NA,27.88,78.27,1.11,139.68,0.00,0.00,168.10,745.42,0.02
2020-09-04 00:00:00,20.05,60.87,30.98,18.57,27.97,14.56,7.82,0.35,18.48,0.70,2.01,0.79,NA,NA,NA,29.13,74.56,1.37,169.77,0.01,0.50,179.26,745.02,0.02
2020-09-05 00:00:00,21.50,69.44,1.08,22.09,11.54,15.75,8.22,0.31,21.29,1.62,4.98,1.55,NA,NA,NA,29.23,75.20,1.68,193.20,0.00,0.00,170.27,743.91,0.00
2020-09-06 00:00:00,17.67,52.39,1.06,19.78,10.43,13.70,8.35,0.32,17.33,1.18,5.47,0.92,NA,NA,NA,29.32,75.38,1.98,198.67,0.01,1.00,162.90,744.26,0.00
2020-09-07 00:00:00,17.51,53.07,1.10,25.12,13.05,14.19,9.45,0.36,20.30,2.14,6.30,1.11,NA,NA,NA,29.87,73.83,2.01,202.63,0.00,0.00,179.30,743.92,0.00
2020-09-08 00:00:00,15.00,46.38,0.98,22.08,11.55,11.29,9.47,0.40,18.82,1.34,5.94,0.96,NA,NA,NA,29.99,72.52,2.11,198.01,0.00,0.00,183.01,745.00,0.00
2020-09-09 00:00:00,20.09,50.81,1.25,25.35,13.41,9.76,8.12,0.27,16.84,1.59,6.45,1.03,NA,NA,NA,29.94,72.51,1.93,202.91,0.00,0.00,185.78,744.50,0.00
2020-09-10 00:00:00,23.64,64.73,0.89,33.18,17.49,10.12,9.41,0.27,23.17,1.60,6.28,1.37,NA,NA,NA,29.54,73.32,1.87,213.92,0.00,0.00,133.19,742.81,0.00
2020-09-11 00:00:00,29.44,81.36,1.05,38.51,20.51,10.25,8.72,0.34,33.43,1.99,8.63,1.08,NA,NA,NA,29.45,73.57,1.80,197.34,0.00,0.00,181.59,742.76,0.00
