Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-12-04 00:00:00,107.31,176.94,4.35,23.31,15.74,25.60,28.22,0.57,44.42,2.78,8.12,0.50,NA,NA,NA,26.88,76.32,0.55,189.79,0.00,0.00,97.39,750.34,0.08
2022-12-05 00:00:00,129.17,207.48,5.50,31.06,20.97,26.29,27.19,0.99,29.99,2.66,7.30,0.47,NA,NA,NA,26.06,73.82,0.59,213.59,0.00,0.00,100.86,750.68,0.06
2022-12-06 00:00:00,131.45,224.10,7.61,39.87,27.29,25.25,26.61,0.93,21.16,3.11,10.58,0.75,NA,NA,NA,24.09,71.00,0.44,246.05,0.00,0.00,88.67,750.14,0.05
2022-12-07 00:00:00,92.00,168.73,4.97,35.73,23.09,20.54,27.26,0.66,18.56,2.52,7.73,0.61,NA,NA,NA,24.32,62.83,0.59,219.62,0.00,0.00,91.18,749.27,0.06
2022-12-08 00:00:00,83.44,161.87,3.93,33.33,20.93,20.25,28.36,0.78,25.30,2.14,4.73,0.29,NA,NA,NA,24.30,59.21,0.92,207.10,0.00,0.00,99.61,748.82,0.10
2022-12-09 00:00:00,81.69,152.47,4.17,37.92,23.57,19.56,24.47,0.79,19.38,2.68,10.21,0.48,NA,NA,NA,21.45,63.52,0.89,207.92,0.10,9.00,32.30,748.44,0.03
2022-12-10 00:00:00,72.59,111.26,4.84,33.01,21.54,8.30,25.70,0.89,18.79,2.33,5.79,0.42,NA,NA,NA,22.20,80.05,0.98,179.23,0.05,4.00,50.38,748.28,0.06
2022-12-11 00:00:00,77.29,100.65,5.43,31.68,21.31,4.96,27.53,0.60,18.14,2.26,6.49,0.32,NA,NA,NA,23.37,81.57,1.02,173.47,0.03,3.00,45.50,749.68,0.02
2022-12-12 00:00:00,57.69,125.84,11.98,27.81,24.61,41.93,24.97,1.39,19.58,2.95,10.26,1.02,NA,NA,NA,26.71,81.86,0.42,181.92,0.00,0.00,95.96,750.02,0.03
2022-12-13 00:00:00,48.02,96.06,19.27,35.89,33.20,23.73,21.66,0.52,32.78,2.43,10.21,1.47,NA,NA,NA,28.20,74.53,0.57,173.27,0.00,0.00,168.32,750.14,0.08
2022-12-14 00:00:00,78.42,164.62,41.51,47.91,54.88,23.66,32.66,0.99,23.00,3.64,13.10,1.49,NA,NA,NA,27.59,73.47,0.45,244.67,0.00,0.00,152.47,750.73,0.05
2022-12-15 00:00:00,73.21,218.31,57.12,57.19,76.36,21.02,22.89,0.75,20.04,4.17,17.11,2.06,NA,NA,NA,25.83,69.95,0.40,257.10,0.00,0.00,109.21,749.85,0.04
2022-12-16 00:00:00,77.96,237.78,40.23,41.81,54.58,23.95,26.00,0.76,29.43,4.16,15.12,1.68,NA,NA,NA,25.81,80.00,0.49,223.89,0.00,0.00,102.29,749.19,0.06
2022-12-17 00:00:00,76.95,142.31,5.13,21.96,15.56,24.41,25.40,0.54,35.00,2.20,8.25,0.44,NA,NA,NA,25.84,78.20,0.58,180.25,0.00,0.00,88.43,750.01,0.06
2022-12-18 00:00:00,78.62,159.64,7.34,29.74,21.67,23.24,27.05,0.69,33.10,2.17,6.80,0.35,NA,NA,NA,24.10,72.38,0.67,203.86,0.00,0.00,109.38,750.29,0.07
2022-12-19 00:00:00,85.21,211.38,12.84,41.38,32.49,23.25,25.70,0.76,27.79,3.06,9.09,1.18,NA,NA,NA,23.08,68.54,0.64,235.26,0.00,0.00,111.19,749.64,0.07
2022-12-20 00:00:00,99.69,206.92,19.99,37.18,36.04,24.54,25.53,0.84,28.80,3.61,12.14,1.11,NA,NA,NA,23.24,73.41,0.60,233.80,0.00,0.00,113.06,749.37,0.07
2022-12-21 00:00:00,117.00,228.63,25.49,38.28,40.84,26.96,25.41,0.91,19.63,3.71,11.37,1.15,NA,NA,NA,22.81,78.64,0.47,239.92,0.00,0.00,86.33,749.55,0.04
2022-12-22 00:00:00,109.65,195.25,6.14,34.28,23.18,30.95,28.91,0.83,26.82,2.60,7.18,0.47,NA,NA,NA,24.07,70.39,0.71,220.72,0.00,0.00,88.64,749.61,0.06
2022-12-23 00:00:00,118.12,207.93,6.58,33.55,23.27,31.44,31.14,0.81,24.51,2.91,7.38,0.60,NA,NA,NA,24.05,64.06,1.12,221.48,0.00,0.00,91.04,749.18,0.07
2022-12-24 00:00:00,84.56,152.57,6.08,33.62,22.89,27.10,24.39,0.64,16.11,2.68,6.78,0.44,NA,NA,NA,24.98,66.51,0.63,198.58,0.00,0.00,114.35,750.23,0.02
2022-12-25 00:00:00,38.15,79.87,17.89,39.51,35.56,26.44,11.39,0.48,14.41,1.58,6.45,0.69,NA,NA,NA,25.57,72.21,0.49,219.27,0.00,0.00,114.12,749.24,0.03
2022-12-26 00:00:00,40.58,113.14,15.75,29.95,28.37,26.78,9.26,0.47,16.31,2.01,8.09,0.69,NA,NA,NA,25.87,77.74,0.51,209.49,0.00,0.00,107.51,751.48,0.07
2022-12-27 00:00:00,42.42,146.45,45.23,36.44,55.72,27.13,9.29,0.57,15.24,2.92,12.58,1.51,NA,NA,NA,26.58,80.62,0.44,261.08,0.00,0.00,111.31,751.69,0.03
2022-12-28 00:00:00,31.38,94.16,26.49,32.69,38.93,26.92,9.25,0.60,14.15,3.29,23.28,0.80,NA,NA,NA,26.91,79.03,0.50,276.30,0.00,0.00,111.85,751.70,-0.00
2022-12-29 00:00:00,34.43,79.60,15.71,28.19,27.76,28.22,9.19,0.40,15.93,1.95,14.90,0.54,NA,NA,NA,26.35,82.17,0.44,235.81,0.00,0.00,101.14,752.66,0.04
2022-12-30 00:00:00,102.31,156.65,6.01,24.09,17.63,32.97,9.18,0.57,16.53,2.69,7.57,0.41,NA,NA,NA,25.99,80.19,0.53,189.72,0.00,0.00,101.29,753.49,0.08
2022-12-31 00:00:00,60.49,149.12,27.96,36.36,41.78,29.97,9.24,0.56,14.74,2.90,10.30,0.88,NA,NA,NA,25.65,80.61,0.40,248.22,0.00,0.00,91.96,752.54,0.04
